country,city,address_1,reason_for_recall,address_2,product_quantity,code_info,center_classification_date,distribution_pattern,state,product_description,report_date,classification,openfda,recalling_firm,recall_number,initial_firm_notification,product_type,event_id,more_code_info,recall_initiation_date,postal_code,voluntary_mandated,status,severity_score
United States,Saint Charles,201 Compass Point Dr,Product contains undeclared soy.,,"2,600 6 oz jars and 5,500 3 oz jars",all codes from 2011 through 2016,20160512,Nationwide.,MO,"Nuwati Herbals SeeLessO'Me Diet and Weight Management Tea packaged in two different size amber glass jars with Net Wt 3 oz. or Net Wt 6 oz.  The responsible name on the label is Nuwati Herbals Inc., House Springs, MO.",20160518,Class II,{},Nuwati Herbals Inc,F-1331-2016,Telephone,Food,73554,20180905.0,20160315,63301-4407,Voluntary: Firm initiated,Terminated,3
United States,Cleveland,2721 E 90th St,These ricotta cheese products were manufactured from loads of whey protein concentrate that tested positive for beta lactam residues.,,169 cases SARS15B and 13 cases DFFREE15B,Sargento Fat Free Ricotta Natural Cheese item # SARGFF15B with EXP 14SEP14 and  Dutch Farms Fat Free Ricotta Cheese item # DFFREE15B with EXP 4OCT14,20140814,"Product was distributed to the following states: IL, MN, OH, and WI.",OH,Sargento Fat Free Ricotta Natural Cheese and Dutch Farms Fat Free Ricotta Cheese packaged in 15 ounce plastic tubs.,20140820,Class II,{},Miceli Dairy Products Co,F-2322-2014,E-Mail,Food,68810,20140902.0,20140619,44104-3301,Voluntary: Firm Initiated,Terminated,3
United States,Orlando,13690 Satellite Blvd,"On 09/18/2012, World Foods, LLC recalled various products containing mangoes supplied from Agricola Daniella with the potential to be contaminated with Salmonella.",,7220 lbs/1455 cases,"World Food Lot Code 011347    Best if Sold By: 09/13/12, 09/21/2012, 09/22/2012, 09/23/2012, 09/24/2012    UPC Code 21140-01701 and 21140-01707",20121017,Distributed throughout FL.,FL,"Fresh Fruit Burst fruit cup, packaged in 1 and 1.5 lb containers. Labeled in part: ""***Fruit Burst***Ingredients: Watermelon, Cantaloupe, Pineapple, Honeydew, Grapes, Mango,  Blueberries. Packed in its own juice***""",20121024,Class I,{},World Food LLC.,F-0148-2013,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,63274,20130531.0,20120918,32837-8429,Voluntary: Firm initiated,Terminated,5
United States,Addison,608 S Beverly Ave,Undeclared flaxseed. Flaxseed was used in the products but is not listed on the product labels.,,114 units (135 lbs.),Lot 031921 010201,20190417,Sold nationwide through breadsfromanna.com,IL,"Breads from Anna  Dairy & Corn Free Bread Mix  19oz, carton",20190424,Class III,{},"Wholesome Treats, Inc.",F-1293-2019,E-Mail,Food,82563,20201124.0,20190331,60101-4803,Voluntary: Firm initiated,Terminated,1
United States,York,1120 Zinns Quarry Rd,"Bickel's Snack Foods, Inc. of York, PA is voluntarily recalling all snack products that were made with milk ingredients supplied by one of its' secondary seasoning component suppliers.",,2.75 oz (403 cases/12 bags per case) and 1.5 oz (49 cases/28 bags per case),"UPC: 7004000224, 7004004132",20170208,"Shipped to VT, NJ, NY, FL, MI, WI, and VA",PA,"Bon Ton-Sour Cream & Onion Flavored Potato Chips  sold in 2.75 oz, 1.5 oz. bags",20170215,Class I,{},Bickel's Snack Foods Inc,F-1453-2017,Press Release,Food,76083,20180619.0,20161222,17404-3533,Voluntary: Firm initiated,Terminated,5
United States,Norwood,35 Maple St,A seal quality issue with the packaging may result in the food spoiling causing package swelling (bloating),,6750 cases,Lot 508660-001 (Mitsui Foods Lot) WFSBC-160401,20170105,U.S,NJ,"Fresh Catch Smoked Baby Clams 3.53 oz. pouch (100g) Item Number 541187381, UPC 087381043895",20170111,Class II,{},Mitsui Foods Inc,F-0856-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,75874,20170707.0,20161104,07648-2003,Voluntary: Firm initiated,Terminated,3
United States,Westfield,53 Summit Lock Road,Products were not held at an appropriate temperature due to a mechanical malfunction during transportation.,53 Medieros Way,unknown,"Exact codes are unknown. The product being recalled was sold on June 17, 2019 at Target Stores in Commack, NY and Central Islip, NY.",20190724,"Two Target Stores 1. 98 Veterans Memorial Highway in Commack, New York 2. 160 North Research Place in Central Islip, New York",MA,NOOSA COCONUT AUSTRALIAN STYLE YOGURT - 8OZ  UPC:,20190731,Class II,{},"C & S Wholesale Grocers, Inc.",F-1820-2019,Telephone,Food,83178,20190731.0,20190617,01085-9777,Voluntary: Firm initiated,Terminated,3
United States,Milwaukee,726 S 12th St.,"Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.",,"1,159,754.46 total pounds, for all varieties",0 11596 06143 6 = 11/10/2013 - 11/30/2013,20131202,"CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.",WI,"Farmers Market Salsa-Serrano-Spicy, 0 11596 06143 6,	 6/15 oz",20131211,Class II,{},"Garden-Fresh Foods, Inc.",F-0682-2014,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,66677,20140313.0,20131030,53204-1211,Voluntary: Firm initiated,Terminated,3
United States,Oxnard,3250 Camino Del Sol,"Olde Thompson Inc. Oxnard, CA is recalling Earths Pride Organics: Organic Oregano packaged in a 2.2 oz. glass jar with cork closure, Lot #: 060367, 060692, 061252 and 061864 due to Salmonella.",,"11,000 UNITS","UPC code: 400000290942  Lot #: 060367, 060692, 061252 and 061864",20130808,"US states:  ""	Connecticut  ""	Delaware  ""	Florida  ""	Georgia  ""	Maine  ""	Maryland  ""	Massachusetts  ""	New Hampshire  ""	New Jersey  ""	New York  ""	North Carolina  ""	Ohio  ""	Pennsylvania  ""	Rhode Island  ""	Virginia",CA,"Earth's Pride Organics: Organic Oregano, 2.2 oz. Packaged at 12 units per case.    Packaged in a glass jar with cork closure.    Product labeling reads in part:""earth's pride organics PANTRY COLLECTION***ORGANIC OREGANO***NET WT. 2.2 OZ (62.4g)***DISTRIBUTED BY BJWC 25 RESEARCH DRIVE  WESTBOROUGH, MA 01581  1-800-934-1204***"".",20130814,Class I,{},"Olde Thompson, Inc.",F-1793-2013,Letter,Food,65705,20130911.0,20130710,93030-8998,Voluntary: Firm initiated,Terminated,5
United States,Minneapolis,33 S 6th St,Shipping container from CA to HI was not held at proper temperature which could cause food items to be contaminated with spoilage organisms or pathogens,,2652 retail units total,"All product purchased at  Target store T2780, Honolulu, HI from March 23 through March 27, 2018.",20180503,HI,MN,Market Pantry Cookies n' Cream Ice Cream 128oz    UPC: 85239014974    Target item number: 288-7-310,20180509,Class II,{},Target Corporation,F-1208-2018,Telephone,Food,79663,20180503.0,20180327,55402-3601,Voluntary: Firm initiated,Terminated,3
United States,Westfield,53 Summit Lock Road,Products were not held at an appropriate temperature due to a mechanical malfunction during transportation.,53 Medieros Way,unknown,"Exact codes are unknown. The product being recalled was sold on June 17, 2019 at Target Stores in Commack, NY and Central Islip, NY.",20190724,"Two Target Stores 1. 98 Veterans Memorial Highway in Commack, New York 2. 160 North Research Place in Central Islip, New York",MA,SILK ORIGINAL SOY MILK - 0.5GAL  UPC: 2529360039,20190731,Class II,{},"C & S Wholesale Grocers, Inc.",F-1869-2019,Telephone,Food,83178,20190731.0,20190617,01085-9777,Voluntary: Firm initiated,Terminated,3
United States,Yonkers,100 Corporate Dr,Product may be contaminated with Listeria monocytogenes.,,3299 cartons (total for all products),,20190222,"Alabama, California, Georgia, Illinois, Kentucky, Maine, Massachusetts, Michigan, Mississippi, New Jersey, New York, North Carolina, Ohio, Pennsylvania, South Carolina, Tennessee, West Virginia and Virginia",NY,"Peaches, sold as a bulk retail item, with PLU 4044, and country of origin of Chile.     The peaches sold at Aldi are packaged in a two pound bag with the brand Rio Duero, EAN# 7804650090281.",20190206,Class I,{},Jac Vandenberg Inc.,F-1051-2019,Letter,Food,81965,20190709.0,20190122,10701-6807,Voluntary: Firm initiated,Terminated,5
United States,Westfield,53 Summit Lock Road,Products were not held at an appropriate temperature due to a mechanical malfunction during transportation.,53 Medieros Way,unknown,"Exact codes are unknown. The product being recalled was sold on June 17, 2019 at Target Stores in Commack, NY and Central Islip, NY.",20190724,"Two Target Stores 1. 98 Veterans Memorial Highway in Commack, New York 2. 160 North Research Place in Central Islip, New York",MA,"CHOBANI FLIP STRAWBERRY CHEESECAKE GREEK STYLE YOGURT - 5.3OZ, UPC: 1829001196",20190731,Class II,{},"C & S Wholesale Grocers, Inc.",F-1662-2019,Telephone,Food,83178,20190731.0,20190617,01085-9777,Voluntary: Firm initiated,Terminated,3
United States,Santo,5775 FM 2201,Undeclared peanuts.,,"3,312 pounds","Lot: 112361607, 11231608, 11231609, 11231610, 11231611, 11231612, 11231613, 11231614, 10241601, 10241602, 10241603, 10241604, 10241605, 10241606, 10241607, 10241608, 10241609, 10241610, 10241611, 10241612, 10241613, 10241614, 11291601 and 11291602    Expiration dates: 01/05/2017, 01/06/2017, 01/08/2017, 01/15/2017, 01/17, 2017, 01/26/2017, 01/30/2017, and 02/17/2017",20170124,TX,TX,"Farm to Market Foods Smoked Ham Dinner #1977 Holiday Ingredients: Smoked Spiral Diced Ham, Mashed Potatoes, Orange Cranberry Relish, Broccoli Rice Casserole, Green Bean Casserole.  Keep Refrigerated at 38 Deg F or Less UPC: 617037959081",20170201,Class II,{},Farm To Market Foods,F-1341-2017,Letter,Food,76115,20170217.0,20161224,76472-3285,Voluntary: Firm initiated,Terminated,3
United States,Forsyth,10203 State Highway 76,Firm is recalling dietary supplements containing a raw material which may contain >0.3 ppb chloramphenicol,,77.85 kg of powder,Lot #: 83438000,20131213,"Domestic distribution of the product is nationwide with direct accounts in 27 states in all geographical regions. Foreign distribution consists of direct accounts in the following countries: Canada, China, Malaysia, Norway, Slovakia, South Korea, Sweden, Taiwan, and the United Kingdom.",MO,"Bulk C812 ZoiVi Digestive Formula powder, packaged in varying quantities within poly bags within corrugated boxes (for domestic distribution) or fiber drums (for international distribution) (SKU 83438)",20131225,Class II,{},National Enzyme Co,F-0809-2014,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,66658,20150303.0,20131030,65653-5445,Voluntary: Firm initiated,Terminated,3
Armenia,Abovyan,5 Barekamutyan,FDA foreign inspection found pH levels in four products to be above their scheduled process.,,5964 units,Batch number- 84- 08/14/17  Best by August 2020;   Batch number- 85- 08/15/17  Best by August 2020;  Batch number- 86-08/16/17  Best by August 2020;  Batch number- 87-08/18/17  Best by August 2020;  Batch number- 88-08/21/17  Best by August 2020;  Batch number- 89-08/22/17  Best by August 2020.,20180827,One direct customer in CA,,"Ararat Imambayeldy;  18.3 oz. glass jar;    Ingredient:  Eggplant, tomato paste, onions, vegetable oil, garlic, green salt    Product of Armenia;  Exclusively imported and distributed by:  Kradjian Importing Co., Inc.  Glendale, CA",20180905,Class II,{},Artashes LLC,F-1902-2018,E-Mail,Food,80728,20190213.0,20180801,,Voluntary: Firm initiated,Terminated,3
United States,Algoma,292 County Rd S,Jams and Jellies are made with butter which is not declared on the label.,,"41,646 total jars (2016); unknown (2017)","Jams and Jellies produced prior to January 17, 2018",20180202,"AL, AK, IA,, IL, MI, MN, OR, PA, UT, WI",WI,"Wienke's Market Cherry Rhubarb Jam, Net Wt. 8 oz (226g), UPC 14106-00216.  Refrigerate after opening.  Ingredients:  cherries, rhubarb, sugar, pectin.",20180214,Class II,{},Wienke LLC,F-0719-2018,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,78982,20181010.0,20180119,54201-9442,Voluntary: Firm initiated,Terminated,3
United States,Chicago,6411 N Western Ave,This voluntary recall is being initiated because the following Indian snack may contain undeclared cashew nuts:  Kaju Fry,,,Company does not use a coding system to trace finished products.,20150708,"US: Nationwide: (WI, IN, and IL)",IL,New Punjab Kaju (Kajoo) Fry is the Indian translation for Toasted Fried Cashews. Product is packaged in clear plastic container with a clear plastic lid. Container sizes are 1lb. and 0.5lbs.,20150715,Class II,{},New Punjab Sweets Inc.,F-2424-2015,Telephone,Food,71097,20170821.0,20150409,60645-5421,Voluntary: Firm Initiated,Terminated,3
United States,Chicago,2501 N Keeler Ave,Product may contain undeclared milk.,,"12,800 lbs",Product #A59036; Lot #WN021017D;  WN030417E;  WN042017D,20170817,"Nationwide, Mexico, Canada",IL,"A59036 Breader X2, NET WT 50 LBS, Manufactured By:  Newly Weds Foods, Inc., Chicago, IL 60639",20170726,Class II,{},Newly Weds Foods Inc,F-2969-2017,Letter,Food,77194,20190805.0,20170503,60639-2131,Voluntary: Firm initiated,Terminated,3
United States,Rochester,1500 Brooks Ave,Products are potentially contaminated with Listeria monocytogenes.,,"2,688 total units sold",Purchased from 8/5/2020 through 8/7/2020.    UPC: 20648600000 and Sell by 8/9/2020-8/12/2020,20200825,"VA, NJ, MD, PA, NC, NY",NY,Bronzini Seasoned Fillet; by the lb.; seasoned bronzini fillet with olive oil and lemon; packaged in an oven ready tray; package size varies; keep refrigerated,20200902,Class II,{},"Wegmans Food Markets, Inc.",F-1309-2020,Other,Food,86208,20200831.0,20200807,14624-3512,Voluntary: Firm initiated,Terminated,3
United States,Oconto Falls,7989 Arndt Rd,"Springside Cheese Corp. is recalling cheese produced on August 21, 2012 through September 1, 2012.  This voluntary recall has been initiated because the cheese has the potential to be contaminated with Giardia, a parasite, from an employee illness.",,"41,616.53 lbs total",8.21.3  8.28.3,20121010,"WI, CO",WI,"Springside Cheese, Monterey Jack Dill    Cheese,  55-0172,  V3, August 21, 2012,",20121017,Class II,{},Springside Cheese Corp,F-0063-2013,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,63168,20160309.0,20120907,54154-9755,Voluntary: Firm initiated,Terminated,3
United States,San Francisco,475 6th St,Recall initiated after notification from supplier of recall of frozen shrimp due to Salmonella contamination that had been used in sushi products.,Ktchn 10,1490 Packages - all Genji products,The products can be identified with the Hand-Crafted date of 8/12/2021 and  8/13/2021 and Best By Date of 08/13/2021 and 08/14/2021,20210902,Northern CA only,CA,August Box of the Month NCA  UPC: 84003140261  Products were sold from Genji Sushi counters inside Whole Foods Market stores,20210908,Class II,{},Mai Cuisine,F-0933-2021,E-Mail,Food,88495,20210923.0,20210813,94103-4706,Voluntary: Firm initiated,Terminated,3
United States,St Paul Park,625 2nd St,Northern Tier Bakery LLC dba Supermom's Bakery is recalling Twix Bismarcks because the Twix Chopped Topping might contain undeclared peanuts.,,6247,"Product distributed  January 1, 2015 to January 14, 2015.",20150211,WI & MN,MN,"Twix Bismark. This is not a packaged item. Twix Bismarcks are produced daily to be sold in bakery display cases at certain SA, BP, Circle K and Marathon Stores.",20150218,Class I,{},Northern Tier Bakery (dba\ Super Mom's),F-1194-2015,Visit,Food,70295,20150326.0,20150115,55071-1807,Voluntary: Firm initiated,Terminated,5
United States,Harrisonburg,3453 Koehn Dr,Fresh basil may be adulterated with pesticides.,,200 lbs total,Lots:  50 143233;  50 243233;  50343233; and 50 443233,20130924,"Product was distributed to PA, VA and MD.",VA,"Basil, fresh, Giant brand, packaged in 2.5 oz. package and labeled in part ***Distributed by FoodHold USA Landover, MD 20785***",20131002,Class III,{},"Shenandoah Growers, Inc.",F-1915-2013,E-Mail,Food,66302,20130928.0,20130823,22802-1770,Voluntary: Firm initiated,Terminated,1
United States,Carrollton,1620 W Crosby Rd,Product has the potential to be contaminated with Salmonella.,,"1,338.12 kg (59 x 22.68 kg)","IFF Code 13580894, Batch 0004702577, and Production Date 04/23/2012.",20130319,Domestically Nationwide and to Canada.,TX,"Nat Flv Beef FF, IFF Code 13580894, Net Weight 50 lb, Batch 0004702577, Production Date 04/23/2012, For Manufacturing Use Only.",20130327,Class I,{},"International Flavors & Fragrances, Inc",F-1235-2013,Telephone,Food,61912,20130702.0,20120517,75006-6664,Voluntary: Firm initiated,Terminated,5
